time,stability,delta,alert
4028,97.14995888465276,-0.0007079088711776649,Normal
4029,97.1492509757816,-0.000707908871163454,Normal
4030,97.14854306691042,-0.0007079088711776649,Normal
4031,97.14783515803923,-0.0007079088711918757,Normal
4032,97.14712724916807,-0.000707908871163454,Normal
4033,97.14641934029689,-0.0007079088711776649,Normal
4034,97.14571143142572,-0.000707908871163454,Normal
4035,97.14500352255455,-0.0007079088711776649,Normal
4036,97.14429561368337,-0.0007079088711776649,Normal
4037,97.14358770481219,-0.0007079088711776649,Normal
4038,97.14287979594101,-0.0007079088711776649,Normal
4039,97.14217188706985,-0.000707908871163454,Normal
4040,97.14146397819867,-0.0007079088711776649,Normal
4041,97.1407560693275,-0.0007079088711776649,Normal
4042,97.14004816045632,-0.0007079088711776649,Normal
4043,97.13934025158514,-0.0007079088711776649,Normal
4044,97.13863234271398,-0.000707908871163454,Normal
4045,97.1379244338428,-0.0007079088711776649,Normal
4046,97.13721652497162,-0.0007079088711776649,Normal
4047,97.13650861610044,-0.0007079088711776649,Normal
4048,97.13580070722928,-0.000707908871163454,Normal
4049,97.1350927983581,-0.0007079088711776649,Normal
4050,97.13438488948694,-0.000707908871163454,Normal
4051,97.13367698061576,-0.0007079088711776649,Normal
4052,97.13296907174457,-0.0007079088711918757,Normal
4053,97.1322611628734,-0.000707908871163454,Normal
4054,97.13155325400223,-0.0007079088711776649,Normal
4055,97.13084534513106,-0.000707908871163454,Normal
4056,97.13013743625989,-0.0007079088711776649,Normal
4057,97.12942952738872,-0.000707908871163454,Normal
4058,97.12872161851753,-0.0007079088711918757,Normal
4059,97.12801370964635,-0.0007079088711776649,Normal
4060,97.12730580077519,-0.000707908871163454,Normal
4061,97.12659789190401,-0.0007079088711776649,Normal
4062,97.12588998303283,-0.0007079088711776649,Normal
4063,97.12518207416167,-0.000707908871163454,Normal
4064,97.1244741652905,-0.0007079088711776649,Normal
4065,97.12376625641932,-0.0007079088711776649,Normal
4066,97.12305834754815,-0.000707908871163454,Normal
4067,97.12235043867697,-0.0007079088711776649,Normal
4068,97.12164252980578,-0.0007079088711918757,Normal
4069,97.12093462093462,-0.000707908871163454,Normal
4070,97.12022671206344,-0.0007079088711776649,Normal
4071,97.11951880319228,-0.000707908871163454,Normal
4072,97.1188108943211,-0.0007079088711776649,Normal
4073,97.11810298544992,-0.0007079088711776649,Normal
4074,97.11739507657875,-0.0007079088711776649,Normal
4075,97.11668716770757,-0.0007079088711776649,Normal
4076,97.1159792588364,-0.000707908871163454,Normal
4077,97.11527134996523,-0.0007079088711776649,Normal
4078,97.11456344109405,-0.0007079088711776649,Normal
4079,97.11385553222287,-0.0007079088711776649,Normal
4080,97.11314762335171,-0.000707908871163454,Normal
4081,97.11243971448053,-0.0007079088711776649,Normal
4082,97.11173180560937,-0.000707908871163454,Normal
4083,97.11102389673819,-0.0007079088711776649,Normal
4084,97.110315987867,-0.0007079088711918757,Normal
4085,97.10960807899583,-0.000707908871163454,Normal
4086,97.10890017012466,-0.0007079088711776649,Normal
4087,97.10819226125349,-0.000707908871163454,Normal
4088,97.10748435238231,-0.0007079088711776649,Normal
4089,97.10677644351114,-0.0007079088711776649,Normal
4090,97.10606853463996,-0.0007079088711776649,Normal
4091,97.10536062576878,-0.0007079088711776649,Normal
4092,97.10465271689762,-0.000707908871163454,Normal
4093,97.10394480802644,-0.0007079088711776649,Normal
4094,97.10323689915526,-0.0007079088711776649,Normal
4095,97.10252899028409,-0.0007079088711776649,Normal
4096,97.10182108141291,-0.0007079088711776649,Normal
4097,97.10111317254174,-0.000707908871163454,Normal
4098,97.10040526367057,-0.0007079088711776649,Normal
4099,97.09969735479939,-0.0007079088711776649,Normal
4100,97.09898944592821,-0.0007079088711776649,Normal
4101,97.09828153705705,-0.000707908871163454,Normal
4102,97.09757362818587,-0.0007079088711776649,Normal
4103,97.0968657193147,-0.000707908871163454,Normal
4104,97.09615781044353,-0.0007079088711776649,Normal
4105,97.09544990157234,-0.0007079088711918757,Normal
4106,97.09474199270117,-0.000707908871163454,Normal
4107,97.09403408383,-0.0007079088711776649,Normal
4108,97.09332617495883,-0.000707908871163454,Normal
4109,97.09261826608765,-0.0007079088711776649,Normal
4110,97.09191035721649,-0.000707908871163454,Normal
4111,97.0912024483453,-0.0007079088711918757,Normal
4112,97.09049453947412,-0.0007079088711776649,Normal
4113,97.08978663060296,-0.000707908871163454,Normal
4114,97.08907872173178,-0.0007079088711776649,Normal
4115,97.0883708128606,-0.0007079088711776649,Normal
4116,97.08766290398944,-0.000707908871163454,Normal
4117,97.08695499511826,-0.0007079088711776649,Normal
4118,97.08624708624708,-0.0007079088711776649,Normal
4119,97.08553917737592,-0.000707908871163454,Normal
4120,97.08483126850474,-0.0007079088711776649,Normal
4121,97.08412335963355,-0.0007079088711918757,Normal
4122,97.08341545076239,-0.000707908871163454,Normal
4123,97.08270754189121,-0.0007079088711776649,Normal
4124,97.08199963302005,-0.000707908871163454,Normal
4125,97.08129172414887,-0.0007079088711776649,Normal
4126,97.08058381527769,-0.0007079088711776649,Normal
4127,97.07987590640651,-0.0007079088711776649,Normal
4128,97.07916799753534,-0.0007079088711776649,Normal
4129,97.07846008866417,-0.000707908871163454,Normal
4130,97.077752179793,-0.0007079088711776649,Normal
4131,97.07704427092182,-0.0007079088711776649,Normal
4132,97.07633636205064,-0.0007079088711776649,Normal
4133,97.07562845317948,-0.000707908871163454,Normal
4134,97.0749205443083,-0.0007079088711776649,Normal
4135,97.07421263543714,-0.000707908871163454,Normal
4136,97.07350472656596,-0.0007079088711776649,Normal
4137,97.07279681769477,-0.0007079088711918757,Normal
4138,97.0720889088236,-0.000707908871163454,Normal
4139,97.07138099995242,-0.0007079088711776649,Normal
4140,97.07067309108126,-0.000707908871163454,Normal
4141,97.06996518221008,-0.0007079088711776649,Normal
4142,97.0692572733389,-0.0007079088711776649,Normal
4143,97.06854936446773,-0.0007079088711776649,Normal
4144,97.06784145559655,-0.0007079088711776649,Normal
4145,97.06713354672539,-0.000707908871163454,Normal
4146,97.06642563785421,-0.0007079088711776649,Normal
4147,97.06571772898303,-0.0007079088711776649,Normal
4148,97.06500982011185,-0.0007079088711776649,Normal
4149,97.06430191124068,-0.0007079088711776649,Normal
4150,97.06359400236951,-0.000707908871163454,Normal
4151,97.06288609349834,-0.0007079088711776649,Normal
4152,97.06217818462716,-0.0007079088711776649,Normal
4153,97.06147027575598,-0.0007079088711776649,Normal
4154,97.06076236688482,-0.000707908871163454,Normal
4155,97.06005445801364,-0.0007079088711776649,Normal
4156,97.05934654914248,-0.000707908871163454,Normal
4157,97.0586386402713,-0.0007079088711776649,Normal
4158,97.0579307314001,-0.0007079088711918757,Normal
4159,97.05722282252894,-0.000707908871163454,Normal
4160,97.05651491365776,-0.0007079088711776649,Normal
4161,97.0558070047866,-0.000707908871163454,Normal
4162,97.05509909591542,-0.0007079088711776649,Normal
4163,97.05439118704426,-0.000707908871163454,Normal
4164,97.05368327817307,-0.0007079088711918757,Normal
4165,97.05297536930189,-0.0007079088711776649,Normal
4166,97.05226746043073,-0.000707908871163454,Normal
4167,97.05155955155955,-0.0007079088711776649,Normal
4168,97.05085164268837,-0.0007079088711776649,Normal
4169,97.05014373381721,-0.000707908871163454,Normal
4170,97.04943582494603,-0.0007079088711776649,Normal
4171,97.04872791607485,-0.0007079088711776649,Normal
4172,97.04802000720369,-0.000707908871163454,Normal
4173,97.04731209833251,-0.0007079088711776649,Normal
4174,97.04660418946132,-0.0007079088711918757,Normal
4175,97.04589628059016,-0.000707908871163454,Normal
4176,97.04518837171898,-0.0007079088711776649,Normal
4177,97.04448046284782,-0.000707908871163454,Normal
4178,97.04377255397664,-0.0007079088711776649,Normal
4179,97.04306464510546,-0.0007079088711776649,Normal
4180,97.04235673623428,-0.0007079088711776649,Normal
4181,97.0416488273631,-0.0007079088711776649,Normal
4182,97.04094091849194,-0.000707908871163454,Normal
4183,97.04023300962076,-0.0007079088711776649,Normal
4184,97.03952510074959,-0.0007079088711776649,Normal
4185,97.03881719187841,-0.0007079088711776649,Normal
4186,97.03810928300724,-0.000707908871163454,Normal
4187,97.03740137413607,-0.0007079088711776649,Normal
4188,97.0366934652649,-0.000707908871163454,Normal
4189,97.03598555639373,-0.0007079088711776649,Normal
4190,97.03527764752253,-0.0007079088711918757,Normal
4191,97.03456973865137,-0.000707908871163454,Normal
4192,97.0338618297802,-0.0007079088711776649,Normal
4193,97.03315392090903,-0.000707908871163454,Normal
4194,97.03244601203785,-0.0007079088711776649,Normal
4195,97.03173810316669,-0.000707908871163454,Normal
4196,97.0310301942955,-0.0007079088711918757,Normal
4197,97.03032228542432,-0.0007079088711776649,Normal
4198,97.02961437655316,-0.000707908871163454,Normal
4199,97.02890646768198,-0.0007079088711776649,Normal
4200,97.0281985588108,-0.0007079088711776649,Normal
4201,97.02749064993964,-0.000707908871163454,Normal
4202,97.02678274106846,-0.0007079088711776649,Normal
4203,97.02607483219728,-0.0007079088711776649,Normal
4204,97.02536692332612,-0.000707908871163454,Normal
4205,97.02465901445494,-0.0007079088711776649,Normal
4206,97.02395110558375,-0.0007079088711918757,Normal
4207,97.02324319671257,-0.0007079088711776649,Normal
4208,97.02253528784141,-0.000707908871163454,Normal
4209,97.02182737897024,-0.000707908871163454,Normal
4210,97.02111947009907,-0.0007079088711776649,Normal
4211,97.02041156122789,-0.0007079088711776649,Normal
4212,97.01970365235671,-0.0007079088711776649,Normal
4213,97.01899574348553,-0.0007079088711776649,Normal
4214,97.01828783461436,-0.0007079088711776649,Normal
4215,97.01757992574319,-0.000707908871163454,Normal
4216,97.01687201687201,-0.0007079088711776649,Normal
4217,97.01616410800084,-0.0007079088711776649,Normal
4218,97.01545619912966,-0.0007079088711776649,Normal
4219,97.0147482902585,-0.000707908871163454,Normal
4220,97.01404038138733,-0.000707908871163454,Normal
4221,97.01333247251614,-0.0007079088711918757,Normal
4222,97.01262456364498,-0.000707908871163454,Normal
4223,97.01191665477378,-0.0007079088711918757,Normal
4224,97.01120874590262,-0.000707908871163454,Normal
4225,97.01050083703144,-0.0007079088711776649,Normal
4226,97.00979292816027,-0.0007079088711776649,Normal
4227,97.0090850192891,-0.000707908871163454,Normal
4228,97.00837711041792,-0.0007079088711776649,Normal
4229,97.00766920154675,-0.0007079088711776649,Normal
4230,97.00696129267558,-0.000707908871163454,Normal
4231,97.0062533838044,-0.0007079088711776649,Normal
4232,97.00554547493323,-0.0007079088711776649,Normal
4233,97.00483756606206,-0.000707908871163454,Normal
4234,97.00412965719089,-0.0007079088711776649,Normal
4235,97.00342174831971,-0.0007079088711776649,Normal
4236,97.00271383944855,-0.000707908871163454,Normal
4237,97.00200593057737,-0.0007079088711776649,Normal
4238,97.00129802170618,-0.0007079088711918757,Normal
4239,97.000590112835,-0.0007079088711776649,Normal
4240,96.99988220396384,-0.000707908871163454,Normal
4241,96.99917429509267,-0.000707908871163454,Normal
4242,96.9984663862215,-0.0007079088711776649,Normal
4243,96.99775847735032,-0.0007079088711776649,Normal
4244,96.99705056847914,-0.0007079088711776649,Normal
4245,96.99634265960796,-0.0007079088711776649,Normal
4246,96.99563475073678,-0.0007079088711776649,Normal
4247,96.99492684186562,-0.000707908871163454,Normal
4248,96.99421893299444,-0.0007079088711776649,Normal
4249,96.99351102412326,-0.0007079088711776649,Normal
4250,96.99280311525209,-0.0007079088711776649,Normal
4251,96.99209520638092,-0.000707908871163454,Normal
4252,96.99138729750976,-0.000707908871163454,Normal
4253,96.99067938863857,-0.0007079088711918757,Normal
4254,96.9899714797674,-0.000707908871163454,Normal
4255,96.98926357089623,-0.0007079088711776649,Normal
4256,96.98855566202505,-0.0007079088711776649,Normal
4257,96.98784775315389,-0.000707908871163454,Normal
4258,96.98713984428271,-0.0007079088711776649,Normal
4259,96.98643193541152,-0.0007079088711918757,Normal
4260,96.98572402654035,-0.000707908871163454,Normal
4261,96.98501611766918,-0.0007079088711776649,Normal
4262,96.98430820879801,-0.000707908871163454,Normal
4263,96.98360029992682,-0.0007079088711918757,Normal
4264,96.98289239105566,-0.000707908871163454,Normal
4265,96.9821844821845,-0.000707908871163454,Normal
4266,96.9814765733133,-0.0007079088711918757,Normal
4267,96.98076866444214,-0.000707908871163454,Normal
4268,96.98006075557096,-0.0007079088711776649,Normal
4269,96.97935284669978,-0.0007079088711776649,Normal
4270,96.97864493782862,-0.000707908871163454,Normal
4271,96.97793702895743,-0.0007079088711918757,Normal
4272,96.97722912008626,-0.000707908871163454,Normal
4273,96.9765212112151,-0.000707908871163454,Normal
4274,96.97581330234392,-0.0007079088711776649,Normal
4275,96.97510539347273,-0.0007079088711918757,Normal
4276,96.97439748460155,-0.0007079088711776649,Normal
4277,96.97368957573039,-0.000707908871163454,Normal
4278,96.97298166685923,-0.000707908871163454,Normal
4279,96.97227375798805,-0.0007079088711776649,Normal
4280,96.97156584911687,-0.0007079088711776649,Normal
4281,96.9708579402457,-0.0007079088711776649,Normal
4282,96.97015003137452,-0.0007079088711776649,Normal
4283,96.96944212250335,-0.000707908871163454,Normal
4284,96.96873421363219,-0.000707908871163454,Normal
4285,96.968026304761,-0.0007079088711918757,Normal
4286,96.96731839588983,-0.000707908871163454,Normal
4287,96.96661048701864,-0.0007079088711918757,Normal
4288,96.96590257814748,-0.000707908871163454,Normal
4289,96.96519466927631,-0.000707908871163454,Normal
4290,96.96448676040514,-0.0007079088711776649,Normal
4291,96.96377885153395,-0.0007079088711918757,Normal
4292,96.96307094266278,-0.000707908871163454,Normal
4293,96.9623630337916,-0.0007079088711776649,Normal
4294,96.96165512492044,-0.000707908871163454,Normal
4295,96.96094721604925,-0.0007079088711918757,Normal
4296,96.96023930717809,-0.000707908871163454,Normal
4297,96.95953139830692,-0.000707908871163454,Normal
4298,96.95882348943573,-0.0007079088711918757,Normal
4299,96.95811558056457,-0.000707908871163454,Normal
4300,96.95740767169339,-0.0007079088711776649,Normal
4301,96.95669976282221,-0.0007079088711776649,Normal
4302,96.95599185395103,-0.0007079088711776649,Normal
4303,96.95528394507986,-0.0007079088711776649,Normal
4304,96.95457603620869,-0.000707908871163454,Normal
4305,96.95386812733753,-0.000707908871163454,Normal
4306,96.95316021846634,-0.0007079088711918757,Normal
4307,96.95245230959517,-0.000707908871163454,Normal
4308,96.95174440072398,-0.0007079088711918757,Normal
4309,96.95103649185282,-0.000707908871163454,Normal
4310,96.95032858298164,-0.0007079088711776649,Normal
4311,96.94962067411046,-0.0007079088711776649,Normal
4312,96.94891276523929,-0.0007079088711776649,Normal
4313,96.94820485636812,-0.000707908871163454,Normal
4314,96.94749694749694,-0.0007079088711776649,Normal
4315,96.94678903862578,-0.000707908871163454,Normal
4316,96.9460811297546,-0.0007079088711776649,Normal
4317,96.94537322088343,-0.0007079088711776649,Normal
4318,96.94466531201225,-0.0007079088711776649,Normal
4319,96.94395740314107,-0.0007079088711776649,Normal
4320,96.9432494942699,-0.000707908871163454,Normal
4321,96.94254158539873,-0.0007079088711776649,Normal
4322,96.94183367652755,-0.0007079088711776649,Normal
4323,96.94112576765637,-0.0007079088711776649,Normal
4324,96.94041785878521,-0.000707908871163454,Normal
4325,96.93970994991403,-0.0007079088711776649,Normal
4326,96.93900204104287,-0.000707908871163454,Normal
4327,96.93829413217168,-0.0007079088711918757,Normal
4328,96.93758622330051,-0.000707908871163454,Normal
4329,96.93687831442934,-0.0007079088711776649,Normal
4330,96.93617040555816,-0.0007079088711776649,Normal
4331,96.935462496687,-0.000707908871163454,Normal
4332,96.93475458781582,-0.0007079088711776649,Normal
4333,96.93404667894463,-0.0007079088711918757,Normal
4334,96.93333877007346,-0.000707908871163454,Normal
4335,96.93263086120228,-0.0007079088711776649,Normal
4336,96.93192295233112,-0.000707908871163454,Normal
4337,96.93121504345994,-0.0007079088711776649,Normal
4338,96.93050713458877,-0.0007079088711776649,Normal
4339,96.92979922571759,-0.0007079088711776649,Normal
